column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
swebench-verified/django__django-16333,16,0,0.0,0.8541666875,0.28792240557477433,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebench-verified/django__django-16493,16,0,0.0,0.916666625,0.2204793861616872,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.2204793861616872,0,0
swebench-verified/django__django-16560,16,0,0.0,0.229166625,0.30547666247928723,0.0,0.0,0.333333,0.0,1.0,identity,0.0,0.333333,0,0
swebench-verified/django__django-16642,16,0,0.0,0.6041666875,0.44439020621742426,0.8333335,0.0,1.0,0.0,1.0,identity,0.8333335,1.0,0,0
swebench-verified/django__django-16901,16,0,0.0,0.83333325,0.2886752789323802,1.0,0.83333325,1.0,0.333333,1.0,identity,1.0,0.16666674999999997,0,0
swebench-verified/django__django-7530,16,0,0.0,0.9375000625000001,0.13010399486250832,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.13010399486250832,0,0
swebench-verified/django__django-9296,16,0,0.0,0.9375,0.17554482650059786,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.17554482650059786,0,0
swebench-verified/matplotlib__matplotlib-20676,16,0,0.0,0.0833333125,0.1863390074419869,0.0,0.0,0.0,0.0,0.666667,identity,0.0,0.1863390074419869,0,0
swebench-verified/matplotlib__matplotlib-20826,16,0,0.0,0.5625,0.43650684097989806,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebench-verified/matplotlib__matplotlib-22871,16,0,0.0,0.583333375,0.4330127259485099,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebench-verified/matplotlib__matplotlib-23412,16,0,0.0,0.8125,0.35293906855309315,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebench-verified/matplotlib__matplotlib-24627,16,0,0.0,0.770833375,0.3479852801604679,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebench-verified/matplotlib__matplotlib-24870,16,0,0.0,0.1249999375,0.19982628306308606,0.0,0.0,0.333333,0.0,0.666667,identity,0.0,0.333333,0,0
swebench-verified/matplotlib__matplotlib-25122,16,0,0.0,0.8958333125,0.22726491784251446,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.22726491784251446,0,0
swebench-verified/matplotlib__matplotlib-26208,16,0,0.0,0.0625,0.17554482650059786,0.0,0.0,0.0,0.0,0.666667,identity,0.0,0.17554482650059786,0,0
swebench-verified/matplotlib__matplotlib-26466,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebench-verified/pydata__xarray-4356,16,0,0.0,0.9166666875,0.24999997916667885,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24999997916667885,0,0
swebench-verified/pydata__xarray-6599,16,0,0.0,0.5416666875,0.42287052088149846,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebench-verified/pydata__xarray-6721,16,0,0.0,0.6875000625000001,0.4161455042760688,1.0,0.50000025,1.0,0.0,1.0,identity,1.0,0.49999974999999997,0,0
swebench-verified/pydata__xarray-6938,16,0,0.0,0.104166625,0.19432038353801018,0.0,0.0,0.08333325,0.0,0.666667,identity,0.0,0.08333325,0,0
swebench-verified/pylint-dev__pylint-4661,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebench-verified/pytest-dev__pytest-5787,16,0,0.0,0.25,0.36324161686438133,0.0,0.0,0.4166665,0.0,1.0,identity,0.0,0.4166665,0,0
swebench-verified/pytest-dev__pytest-6202,16,0,0.0,0.9375,0.24206145913796356,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24206145913796356,0,0
swebench-verified/pytest-dev__pytest-7236,16,0,0.0,0.708333375,0.4228704777733182,1.0,0.50000025,1.0,0.0,1.0,identity,1.0,0.49999974999999997,0,0
swebench-verified/scikit-learn__scikit-learn-11310,16,0,0.0,0.770833375,0.3479852801604679,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebench-verified/scikit-learn__scikit-learn-11578,16,0,0.0,0.8541666875,0.28792240557477433,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebench-verified/scikit-learn__scikit-learn-12682,16,0,0.0,0.7083333125,0.40611646737046364,1.0,0.333333,1.0,0.0,1.0,identity,1.0,0.666667,0,0
swebench-verified/scikit-learn__scikit-learn-13439,16,0,0.0,0.895833375,0.19432038353801018,1.0,0.91666675,1.0,0.333333,1.0,identity,1.0,0.08333325000000003,0,0
swebench-verified/scikit-learn__scikit-learn-14496,16,0,0.0,0.9375,0.17554482650059786,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.17554482650059786,0,0
swebench-verified/scikit-learn__scikit-learn-14983,16,0,0.0,0.645833375,0.3813126474029997,0.666667,0.333333,1.0,0.0,1.0,identity,0.666667,0.666667,0,0
swebench-verified/scikit-learn__scikit-learn-9288,16,0,0.0,0.708333375,0.4228704777733182,1.0,0.50000025,1.0,0.0,1.0,identity,1.0,0.49999974999999997,0,0
swebench-verified/sphinx-doc__sphinx-8120,16,0,0.0,0.708333375,0.4228704777733182,1.0,0.50000025,1.0,0.0,1.0,identity,1.0,0.49999974999999997,0,0
swebench-verified/sphinx-doc__sphinx-8265,16,0,0.0,0.4583333125,0.42287052088149846,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
swebench-verified/sphinx-doc__sphinx-8593,16,0,0.0,0.6875000625000001,0.4161455042760688,1.0,0.50000025,1.0,0.0,1.0,identity,1.0,0.49999974999999997,0,0
swebench-verified/sphinx-doc__sphinx-8595,16,0,0.0,0.7500000625000001,0.38188129427439044,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebench-verified/sphinx-doc__sphinx-8621,16,0,0.0,0.6875000625000001,0.381312623499811,0.8333335,0.5833335,1.0,0.0,1.0,identity,0.8333335,0.41666650000000005,0,0
swebench-verified/sphinx-doc__sphinx-9230,16,0,0.0,0.645833375,0.41614552617847445,0.8333335,0.24999975,1.0,0.0,1.0,identity,0.8333335,0.75000025,0,0
swebench-verified/sphinx-doc__sphinx-9258,16,0,0.0,0.666666625,0.408248341494928,1.0,0.333333,1.0,0.0,1.0,identity,1.0,0.666667,0,0
swebench-verified/sphinx-doc__sphinx-9320,16,0,0.0,0.7708333125,0.367399878888065,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebench-verified/sphinx-doc__sphinx-9602,16,0,0.0,0.041666625,0.11023952772138663,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.11023952772138663,0,0
swebench-verified/sympy__sympy-13852,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebench-verified/sympy__sympy-15875,16,0,0.0,0.37500006249999995,0.3703415207803921,0.333333,0.0,0.666667,0.0,1.0,identity,0.333333,0.666667,0,0
swebench-verified/sympy__sympy-16766,16,0,0.0,0.895833375,0.25600424868981053,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.25600424868981053,0,0
swebench-verified/sympy__sympy-17139,16,0,0.0,0.7291666875,0.3578242859534409,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebench-verified/sympy__sympy-17318,16,0,0.0,0.270833375,0.4119525386464251,0.0,0.0,0.666667,0.0,1.0,identity,0.0,0.666667,0,0
swebench-verified/sympy__sympy-18698,16,0,0.0,0.583333375,0.4330127259485099,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebench-verified/sympy__sympy-19346,16,0,0.0,0.85416675,0.26269827829029924,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebench-verified/sympy__sympy-19495,16,0,0.0,0.75,0.36324161686438133,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebench-verified/sympy__sympy-19954,16,0,0.0,0.7083333125,0.43898559083225025,1.0,0.24999975,1.0,0.0,1.0,identity,1.0,0.75000025,0,0
swebench-verified/sympy__sympy-21847,16,0,0.0,0.895833375,0.25600424868981053,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.25600424868981053,0,0
swebench-verified/sympy__sympy-21930,16,0,0.0,0.125,0.2319902416530704,0.0,0.0,0.08333325,0.0,0.666667,identity,0.0,0.08333325,0,0
swebench-verified/sympy__sympy-22914,16,0,0.0,0.9375,0.17554482650059786,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.17554482650059786,0,0
swebench-verified/sympy__sympy-23824,16,0,0.0,0.8125,0.35293906855309315,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebenchpro/instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,16,0,0.0,0.8541666875,0.3326816428972898,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3326816428972898,0,0
swebenchpro/instance_ansible__ansible-29aea9ff3466e4cd2ed00524b9e56738d568ce8b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,16,0,0.0,0.7708333125,0.367399878888065,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebenchpro/instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,16,0,0.0,0.041666625,0.11023952772138663,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.11023952772138663,0,0
swebenchpro/instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,16,0,0.0,0.33333331250000003,0.3908680155187808,0.1666665,0.0,0.666667,0.0,1.0,identity,0.1666665,0.666667,0,0
swebenchpro/instance_ansible__ansible-5d253a13807e884b7ce0b6b57a963a45e2f0322c-v1055803c3a812189a1133297f7f5468579283f86,16,0,0.0,0.7291666875,0.3578242859534409,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebenchpro/instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,16,0,0.0,0.229166625,0.347985280160468,0.0,0.0,0.333333,0.0,1.0,identity,0.0,0.333333,0,0
swebenchpro/instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,16,0,0.0,0.4791666875,0.4559597868858227,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
swebenchpro/instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.08068707235883481,0,0
swebenchpro/instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,16,0,0.0,0.0624999375,0.13010399486250834,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.13010399486250834,0,0
swebenchpro/instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.08068707235883481,0,0
swebenchpro/instance_ansible__ansible-e64c6c1ca50d7d26a8e7747d8eb87642e767cd74-v0f01c69f1e2528b935359cfe578530722bca2c59,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,16,0,0.0,0.5833333125,0.4487637610084674,0.8333335,0.0,1.0,0.0,1.0,identity,0.8333335,1.0,0,0
swebenchpro/instance_ansible__ansible-ecea15c508f0e081525be036cf76bbb56dbcdd9d-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817-vnan,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_element-hq__element-web-6961c256035bed0b7640a6e5907652c806968478-vnan,16,0,0.0,0.6875000625000001,0.381312623499811,0.8333335,0.5833335,1.0,0.0,1.0,identity,0.8333335,0.41666650000000005,0,0
swebenchpro/instance_element-hq__element-web-7c63d52500e145d6fff6de41dd717f61ab88d02f-vnan,16,0,0.0,0.47916662499999996,0.40771641960986116,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
swebenchpro/instance_element-hq__element-web-9bf77963ee5e036d54b2a3ca202fbf6378464a5e-vnan,16,0,0.0,0.5833334374999999,0.41666668750002817,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebenchpro/instance_element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168-vnan,16,0,0.0,0.4375,0.43650684097989806,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
swebenchpro/instance_element-hq__element-web-ec0f940ef0e8e3b61078f145f34dc40d1938e6c5-vnan,16,0,0.0,0.833333375,0.3333333125000176,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebenchpro/instance_element-hq__element-web-f3534b42df3dcfe36dc48bddbf14034085af6d30-vnan,16,0,0.0,0.6875,0.4325112554733403,1.0,0.24999975,1.0,0.0,1.0,identity,1.0,0.75000025,0,0
swebenchpro/instance_flipt-io__flipt-21a935ad7886cc50c46852be21b37f363a926af0,16,0,0.0,0.72916675,0.3378598955599976,0.8333335,0.666667,1.0,0.0,1.0,identity,0.8333335,0.333333,0,0
swebenchpro/instance_flipt-io__flipt-2ce8a0331e8a8f63f2c1b555db8277ffe5aa2e63,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_flipt-io__flipt-3ef34d1fff012140ba86ab3cafec8f9934b492be,16,0,0.0,0.33333325,0.3333333750000703,0.333333,0.0,0.4166665,0.0,1.0,identity,0.333333,0.4166665,0,0
swebenchpro/instance_flipt-io__flipt-406f9396ad65696d58865b3a6283109cd4eaf40e,16,0,0.0,0.25,0.4330127018922193,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
swebenchpro/instance_flipt-io__flipt-518ec324b66a07fdd95464a5e9ca5fe7681ad8f9,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.08068707235883481,0,0
swebenchpro/instance_flipt-io__flipt-690672523398c2b6f6e4562f0bf9868664ab894f,16,0,0.0,0.18749993750000002,0.33268162724169725,0.0,0.0,0.333333,0.0,1.0,identity,0.0,0.333333,0,0
swebenchpro/instance_flipt-io__flipt-9d25c18b79bc7829a6fb08ec9e8793d5d17e2868,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_flipt-io__flipt-9f8127f225a86245fa35dca4885c2daef824ee55,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,16,0,0.0,0.8125,0.3111080555405951,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebenchpro/instance_flipt-io__flipt-b6cef5cdc0daff3ee99e5974ed60a1dc6b4b0d67,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.08068707235883481,0,0
swebenchpro/instance_flipt-io__flipt-c8d71ad7ea98d97546f01cce4ccb451dbcf37d3b,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_flipt-io__flipt-ebb3f84c74d61eee4d8c6875140b990eee62e146,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,16,0,0.0,0.41666668749999997,0.4166667125000386,0.333333,0.0,0.75000025,0.0,1.0,identity,0.333333,0.75000025,0,0
swebenchpro/instance_future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,16,0,0.0,0.6250000625000001,0.43898557896778745,0.8333335,0.0,1.0,0.0,1.0,identity,0.8333335,1.0,0,0
swebenchpro/instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,16,0,0.0,0.583333375,0.46398037105273576,0.8333335,0.0,1.0,0.0,1.0,identity,0.8333335,1.0,0,0
swebenchpro/instance_future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,16,0,0.0,0.8333333125,0.3118048379106149,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebenchpro/instance_gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,16,0,0.0,0.2083333125,0.3090083068148652,0.0,0.0,0.333333,0.0,1.0,identity,0.0,0.333333,0,0
swebenchpro/instance_gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,16,0,0.0,0.39583325,0.42847842468050534,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
swebenchpro/instance_gravitational__teleport-4e1c39639edf1ab494dd7562844c8b277b5cfa18-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,16,0,0.0,0.229166625,0.25600435041344394,0.1666665,0.0,0.333333,0.0,0.666667,identity,0.1666665,0.333333,0,0
swebenchpro/instance_gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,16,0,0.0,0.6666666875,0.4564354645876455,1.0,0.0,1.0,0.0,1.0,identity,1.0,1.0,0,0
swebenchpro/instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,16,0,0.0,0.2916665625,0.3703414223351826,0.1666665,0.0,0.333333,0.0,1.0,identity,0.1666665,0.333333,0,0
swebenchpro/instance_gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540-v626ec2a48416b10a88641359a169d99e935ff037,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.08068707235883481,0,0
swebenchpro/instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,16,0,0.0,0.0416666875,0.16137438677912874,0.0,0.0,0.0,0.0,0.666667,identity,0.0,0.16137438677912874,0,0
swebenchpro/instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,16,0,0.0,0.5416667500000001,0.4061164737828453,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebenchpro/instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,16,0,0.0,0.33333325,0.40824829046388855,0.1666665,0.0,0.49999974999999997,0.0,1.0,identity,0.1666665,0.49999974999999997,0,0
swebenchpro/instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,16,0,0.0,0.6875,0.4325112554733403,1.0,0.24999975,1.0,0.0,1.0,identity,1.0,0.75000025,0,0
swebenchpro/instance_internetarchive__openlibrary-43f9e7e0d56a4f1d487533543c17040a029ac501-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,16,0,0.0,0.6875000625000001,0.3429599873912897,0.666667,0.5833335,1.0,0.0,1.0,identity,0.666667,0.41666650000000005,0,0
swebenchpro/instance_internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262-v08d8e8889ec945ab821fb156c04c7d2e2810debb,16,0,0.0,0.8333333749999999,0.288675134594858,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebenchpro/instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,16,0,0.0,0.8125,0.35293906855309315,1.0,0.91666675,1.0,0.0,1.0,identity,1.0,0.08333325000000003,0,0
swebenchpro/instance_internetarchive__openlibrary-6afdb09df692223c3a31df65cfa92f15e5614c01-v08d8e8889ec945ab821fb156c04c7d2e2810debb,16,0,0.0,0.770833375,0.3479852801604679,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebenchpro/instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,16,0,0.0,0.854166625,0.2626984468137552,1.0,0.91666675,1.0,0.333333,1.0,identity,1.0,0.08333325000000003,0,0
swebenchpro/instance_internetarchive__openlibrary-9cd47f4dc21e273320d9e30d889c864f8cb20ccf-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,16,0,0.0,0.47916675,0.4077164259970556,0.666667,0.0,0.75000025,0.0,1.0,identity,0.666667,0.75000025,0,0
swebenchpro/instance_internetarchive__openlibrary-b67138b316b1e9c11df8a4a8391fe5cc8e75ff9f-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,16,0,0.0,0.7916666250000001,0.33071899262570237,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebenchpro/instance_internetarchive__openlibrary-bb152d23c004f3d68986877143bb0f83531fe401-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,16,0,0.0,0.0416666875,0.16137438677912874,0.0,0.0,0.0,0.0,0.666667,identity,0.0,0.16137438677912874,0,0
swebenchpro/instance_internetarchive__openlibrary-c8996ecc40803b9155935fd7ff3b8e7be6c1437c-ve8fc82d8aae8463b752a211156c5b7b59f349237,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,16,0,0.0,0.7708333125,0.36739987888806497,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebenchpro/instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,16,0,0.0,0.625,0.4228705147231833,0.8333335,0.24999975,1.0,0.0,1.0,identity,0.8333335,0.75000025,0,0
swebenchpro/instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,16,0,0.0,0.708333375,0.4228704777733182,1.0,0.50000025,1.0,0.0,1.0,identity,1.0,0.49999974999999997,0,0
swebenchpro/instance_navidrome__navidrome-3f2d24695e9382125dfe5e6d6c8bbeb4a313a4f9,16,0,0.0,0.6666666875,0.42491830914243367,1.0,0.24999975,1.0,0.0,1.0,identity,1.0,0.75000025,0,0
swebenchpro/instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,16,0,0.0,0.5833333749999999,0.4330127259485099,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebenchpro/instance_navidrome__navidrome-677d9947f302c9f7bba8c08c788c3dc99f235f39,16,0,0.0,0.54166675,0.4061164737828453,0.666667,0.0,1.0,0.0,1.0,identity,0.666667,1.0,0,0
swebenchpro/instance_navidrome__navidrome-8383527aaba1ae8fa9765e995a71a86c129ef626,16,0,0.0,0.7291666875,0.3947353334919042,1.0,0.5833335,1.0,0.0,1.0,identity,1.0,0.41666650000000005,0,0
swebenchpro/instance_navidrome__navidrome-b3980532237e57ab15b2b93c49d5cd5b2d050013,16,0,0.0,0.166666625,0.23570228985838124,0.0,0.0,0.333333,0.0,0.666667,identity,0.0,0.333333,0,0
swebenchpro/instance_navidrome__navidrome-b65e76293a917ee2dfc5d4b373b1c62e054d0dca,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
swebenchpro/instance_nodebb__nodebb-0c81642997ea1d827dbd02c311db9d4976112cd4-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,16,0,0.0,0.4791666875,0.39031243828401735,0.5,0.0,0.75000025,0.0,1.0,identity,0.5,0.75000025,0,0
swebenchpro/instance_nodebb__nodebb-22368b996ee0e5f11a5189b400b33af3cc8d925a-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,16,0,0.0,0.8125,0.3111080555405951,1.0,0.666667,1.0,0.0,1.0,identity,1.0,0.333333,0,0
swebenchpro/instance_nodebb__nodebb-3c85b944e30a0ba8b3ec9e1f441c74f383625a15-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,16,0,0.0,0.4375,0.436506840979898,0.333333,0.0,1.0,0.0,1.0,identity,0.333333,1.0,0,0
swebenchpro/instance_nodebb__nodebb-4327a09d76f10a79109da9d91c22120428d3bdb9-vnan,16,0,0.0,0.5833332499999999,0.3632416742183329,0.5,0.333333,1.0,0.0,1.0,identity,0.5,0.666667,0,0
swebenchpro/instance_nodebb__nodebb-84dfda59e6a0e8a77240f939a7cb8757e6eaf945-v2c59007b1005cd5cd14cbb523ca5229db1fd2dd8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
