matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
compilebench,compilebench,CompileBench,claude-sonnet-4-6,claude-code,0.911111,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-opus-4-6,terminus-2,0.933333,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,claude-opus-4-6,claude-code,0.933333,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3.1-pro-preview,terminus-2,0.933333,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3.1-pro-preview,gemini-cli,0.955556,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3-flash-preview,terminus-2,0.955556,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
compilebench,compilebench,CompileBench,gemini-3-flash-preview,gemini-cli,1.0,,,,,,accuracy (pass@1),2025-10-15,https://www.compilebench.com/,no_model_match,direct,identity,True,parity_experiment,"Use official pass@1 / individual-attempt success rate; cost, time, and pass@3 are not Harbor-comparable."
crmarena,crmarena,CRMArena,gpt-5.4,terminus-2,0.31342,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5.4,codex,0.646803,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-mini,terminus-2,0.339357,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-mini,codex,0.240086,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-nano,terminus-2,0.179612,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,gpt-5-nano,codex,0.108434,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-haiku-4-5-20251001,terminus-2,0.38709,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-haiku-4-5-20251001,claude-code,0.456219,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-sonnet-4-6,terminus-2,0.322275,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-sonnet-4-6,claude-code,0.470251,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-opus-4-6,terminus-2,0.259686,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
crmarena,crmarena,CRMArena,claude-opus-4-6,claude-code,0.524843,,,,,,overall_mean,2024-11-04,https://arxiv.org/pdf/2411.02305,no_model_match,direct,identity,True,metric_name_match,Single overall_mean metric on the same direction and 0-1 scale.
